trip_id;duration_in_seconds;start_time;end_time;starting_station_id;starting_station_latitude;starting_station_longitude;ending_station_id;ending_station_latitude;ending_station_longitude;bike_id;trip_route_category;passholder_type;kilometers_travelled;battery_level_at_start;battery_level_at_the_end;maximum_speed;minimum_speed;average_speed;new_user;damaged_bike;zip_codes;subscription_plan_duration
20672817;1440;24/02/2017 12:57;24/02/2017 13:21;3048;34.04607;-118.233093;3062;0;0;6147;One Way;Flex Pass;1179;93;86;1144;468;50;False;True;0;0
23162233;60;26/03/2017 8:30;26/03/2017 8:31;3009;34.045422;-118.253517;3009;0;0;5807;Round Trip;Walk-up;1311;28;94;1396;204;648;True;True;0;
18696322;60;27/01/2017 7:37;27/01/2017 7:38;3047;34.05357;-118.266357;3056;0;0;6348;One Way;Monthly Pass;1046;80;31;623;237;991;False;False;0;0
19815989;540;11/02/2017 14:54;11/02/2017 15:03;3055;34.049889;-118.255882;3042;34.042061;-118.263382;5801;One Way;Flex Pass;2991;81;99;993;497;519;False;True;0;30
18781686;1440;28/01/2017 16:25;28/01/2017 16:49;3040;34.0532;-118.250954;3069;0;0;5912;One Way;Monthly Pass;2228;72;97;79;413;612;False;True;0;30
20433046;660;20/02/2017 11:18;20/02/2017 11:29;3076;34.039219;-118.236488;3030;34.041691;-118.235352;6500;One Way;Flex Pass;242;26;66;1204;92;995;False;True;0;0
20625893;720;23/02/2017 19:22;23/02/2017 19:34;3034;34.0532;-118.250954;3069;34.034801;-118.231277;6568;One Way;Flex Pass;45;39;16;1043;30;912;False;False;0;365
21196271;540;03/03/2017 13:08;03/03/2017 13:17;3030;34.044159;-118.251579;3014;34.048851;-118.246422;6634;One Way;Monthly Pass;2059;24;44;1201;499;921;False;True;0;30
18931188;540;30/01/2017 17:00;30/01/2017 17:09;3062;34.046612;-118.262733;3014;34.046612;-118.262733;6618;One Way;Monthly Pass;1848;85;59;1299;105;818;True;True;0;0
18901658;300;30/01/2017 7:56;30/01/2017 8:01;3076;34.049198;-118.252831;3005;0;0;6344;One Way;Monthly Pass;2158;19;84;1102;156;765;False;True;0;0
19413123;50880;04/02/2017 22:14;05/02/2017 12:22;3082;34.041691;-118.235352;3000;34.047749;-118.243172;6014;One Way;Walk-up;374;71;99;1467;167;641;True;True;0;365
18326856;1620;21/01/2017 12:15;21/01/2017 12:42;3068;33.987381;-118.472832;3054;33.987381;-118.472832;5944;One Way;Walk-up;111;56;22;1075;176;748;True;False;0;0
22506322;2220;18/03/2017 16:44;18/03/2017 17:21;3037;34.039982;-118.266403;3048;34.03746;-118.265381;6038;One Way;Walk-up;1304;29;45;1282;68;528;False;False;0;30
23262933;1680;27/03/2017 11:51;27/03/2017 12:19;3007;34.044159;-118.251579;3064;34.049301;-118.238808;6437;One Way;Walk-up;706;88;26;1405;187;68;False;False;0;365
17689374;1320;11/01/2017 8:55;11/01/2017 9:17;3026;34.05357;-118.266357;3000;34.05088;-118.248253;6389;One Way;Monthly Pass;596;56;98;512;415;793;True;True;0;30
22374027;540;17/03/2017 7:02;17/03/2017 7:11;3005;34.0406;-118.253838;3077;34.051941;-118.24353;6138;One Way;Walk-up;1033;22;81;1053;315;51;True;False;0;365
21024816;480;01/03/2017 7:33;01/03/2017 7:41;3066;34.042061;-118.263382;3049;34.05088;-118.248253;6550;One Way;Monthly Pass;51;60;49;1019;496;981;False;True;0;365
17725658;780;11/01/2017 21:48;11/01/2017 22:01;3062;34.051941;-118.24353;3051;34.05661;-118.237213;6137;One Way;Walk-up;58;80;80;1324;31;849;False;True;0;30
22322984;720;16/03/2017 18:11;16/03/2017 18:23;4108;34.047749;-118.243172;3082;34.05661;-118.237213;6088;One Way;Monthly Pass;1651;88;81;809;337;557;True;False;0;30
18332527;4440;21/01/2017 13:18;21/01/2017 14:32;3062;34.0406;-118.253838;3011;34.04855;-118.259048;5809;One Way;Walk-up;458;71;15;544;302;56;False;True;0;30
21598911;24240;08/03/2017 7:48;08/03/2017 14:32;3064;34.04652;-118.237411;3000;0;0;6680;One Way;Monthly Pass;1165;34;76;806;291;531;True;True;0;0
19878585;300;12/02/2017 16:27;12/02/2017 16:32;3069;34.0532;-118.250954;3049;34.039219;-118.236488;6567;One Way;Monthly Pass;746;26;73;1262;53;973;False;False;0;0
21449166;840;06/03/2017 18:00;06/03/2017 18:14;3049;34.034801;-118.231277;3040;34.041691;-118.235352;6675;One Way;Monthly Pass;2151;21;28;135;249;507;True;False;0;0
19578753;540;07/02/2017 19:29;07/02/2017 19:38;3068;34.05048;-118.254593;3048;34.04681;-118.256981;5905;One Way;Monthly Pass;63;29;98;512;172;795;True;True;0;0
23023493;480;24/03/2017 17:36;24/03/2017 17:44;3076;34.063179;-118.24588;3063;0;0;6239;One Way;Walk-up;681;27;99;1217;109;639;True;False;0;30
22113358;720;14/03/2017 13:00;14/03/2017 13:12;3014;34.04855;-118.259048;3066;34.039871;-118.250038;6619;One Way;Flex Pass;2435;74;85;1136;204;766;False;False;0;0
21279736;540;04/03/2017 15:23;04/03/2017 15:32;3022;34.063389;-118.23616;3023;34.056969;-118.253593;5835;One Way;Walk-up;958;63;23;1408;299;576;False;False;0;30
23116449;12000;25/03/2017 16:39;25/03/2017 19:59;3037;34.047749;-118.243172;3038;34.045422;-118.253517;6012;One Way;Walk-up;2057;91;81;675;39;576;False;True;0;0
19829103;360;11/02/2017 20:48;11/02/2017 20:54;3029;34.02589;-118.238243;3082;34.04652;-118.237411;4728;One Way;Monthly Pass;2708;96;92;615;32;579;False;True;0;
19215938;240;03/02/2017 3:11;03/02/2017 3:15;3005;34.047749;-118.243172;3031;34.04113;-118.267982;6370;One Way;Monthly Pass;2476;67;69;1007;378;744;False;True;0;0
17324535;4680;05/01/2017 18:11;05/01/2017 19:29;3005;34.04681;-118.256981;3000;0;0;5914;One Way;Monthly Pass;1465;39;78;1078;464;582;False;True;0;
17569167;480;09/01/2017 14:46;09/01/2017 14:54;3030;34.05088;-118.248253;3022;34.056969;-118.253593;6210;One Way;Walk-up;2011;60;8;802;6;765;False;False;0;30
22940910;720;23/03/2017 16:07;23/03/2017 16:19;3048;34.056969;-118.253593;3014;34.05357;-118.266357;6514;One Way;Monthly Pass;1742;70;31;1158;117;64;False;True;0;30
20446892;1740;20/02/2017 16:20;20/02/2017 16:49;3069;34.0532;-118.250954;3077;34.041691;-118.235352;6228;One Way;Walk-up;2753;18;67;906;216;99;True;True;0;30
22486547;1260;18/03/2017 12:30;18/03/2017 12:51;3011;34.0406;-118.253838;3082;34.049198;-118.252831;6188;One Way;Walk-up;1023;91;50;1468;451;59;True;True;0;0
19412961;720;05/02/2017 12:19;05/02/2017 12:31;3023;34.05661;-118.237213;3063;34.063389;-118.23616;5872;One Way;Walk-up;1472;66;22;1252;127;962;True;False;0;365
22768261;2280;21/03/2017 13:43;21/03/2017 14:21;3016;34.04607;-118.233093;3030;34.050911;-118.240967;6427;One Way;Walk-up;2727;89;38;1325;38;95;False;True;0;0
23337345;240;28/03/2017 8:13;28/03/2017 8:17;3007;34.034801;-118.231277;3067;34.046822;-118.248352;6162;One Way;Monthly Pass;1179;15;34;1194;43;936;False;True;0;0
22865420;780;22/03/2017 17:56;22/03/2017 18:09;3062;34.048851;-118.246422;3005;34.04652;-118.237411;6446;One Way;Flex Pass;1742;17;77;1481;39;822;True;False;0;30
17213848;480;03/01/2017 17:05;03/01/2017 17:13;3064;34.04855;-118.259048;3049;34.044701;-118.252441;6556;One Way;Monthly Pass;182;38;21;86;273;876;True;True;0;30
17240870;67380;03/01/2017 14:07;04/01/2017 8:50;3063;34.04855;-118.259048;3074;0;0;6017;One Way;Walk-up;1206;16;91;1435;388;66;False;True;0;30
17423895;70080;06/01/2017 15:23;07/01/2017 10:51;3028;34.051941;-118.24353;3000;34.04607;-118.233093;6457;One Way;Walk-up;58;27;87;1391;115;939;False;False;0;0
21276478;1020;04/03/2017 14:03;04/03/2017 14:20;3074;34.041691;-118.235352;3074;34.05661;-118.237213;6439;Round Trip;Monthly Pass;156;32;75;1349;414;983;False;True;0;30
21772749;300;10/03/2017 18:40;10/03/2017 18:45;3060;34.05088;-118.248253;3056;34.039871;-118.250038;6518;One Way;Monthly Pass;961;90;56;982;13;884;False;False;0;0
12005428;11580;01/11/2016 16:07;01/11/2016 19:20;3037;34.04113;-118.267982;3000;34.04652;-118.237411;6032;One Way;Staff Annual;663;74;60;981;194;669;False;True;0;0
20754232;240;25/02/2017 17:35;25/02/2017 17:39;3030;34.050911;-118.240967;3042;34.049198;-118.252831;5895;One Way;Monthly Pass;2075;49;60;66;38;773;True;False;0;0
21049938;11280;01/03/2017 12:36;01/03/2017 15:44;3064;34.052898;-118.241562;3000;34.051941;-118.24353;6098;One Way;Monthly Pass;218;77;17;1289;67;833;True;True;0;0
18539355;14640;24/01/2017 14:22;24/01/2017 18:26;3077;34.05048;-118.254593;3000;34.045181;-118.250237;6497;One Way;Walk-up;1839;29;59;539;42;505;False;True;0;30
23521061;72600;29/03/2017 14:09;30/03/2017 10:19;3082;34.047749;-118.243172;3000;34.04855;-118.259048;6475;One Way;Walk-up;178;13;99;622;437;65;False;False;0;365
23607487;60;31/03/2017 8:09;31/03/2017 8:10;3000;34.04681;-118.256981;3000;34.056969;-118.253593;5944;Round Trip;Monthly Pass;447;78;42;1464;18;606;False;False;0;30
22948269;10980;23/03/2017 15:37;23/03/2017 18:40;3066;34.049198;-118.252831;3000;34.04417;-118.261169;6062;One Way;Walk-up;2466;67;59;816;296;781;False;False;0;0
17494956;1620;08/01/2017 11:40;08/01/2017 12:07;3069;34.058319;-118.246094;3011;0;0;6138;One Way;Walk-up;2102;23;26;933;155;849;False;True;0;0
22680372;420;20/03/2017 14:00;20/03/2017 14:07;3075;34.04417;-118.261169;3008;34.04417;-118.261169;6398;One Way;Flex Pass;271;35;25;646;203;773;True;True;0;30
20888626;240;27/02/2017 12:14;27/02/2017 12:18;3006;34.034882;-118.25769;3076;34.03746;-118.265381;6562;One Way;Monthly Pass;2264;90;10;1359;29;828;True;True;0;30
17101054;780;01/01/2017 18:23;01/01/2017 18:36;3007;34.034801;-118.231277;3024;0;0;5832;One Way;Walk-up;2542;24;29;1206;155;837;True;False;23082;
17443341;60840;07/01/2017 0:25;07/01/2017 17:19;3038;34.051941;-118.24353;3000;34.049301;-118.238808;5830;One Way;Flex Pass;709;80;61;1238;306;752;True;False;0;30
22314765;20700;16/03/2017 11:15;16/03/2017 17:00;3029;34.04681;-118.256981;3000;0;0;6588;One Way;Walk-up;746;36;13;706;228;744;True;False;0;30
17940873;60;15/01/2017 9:38;15/01/2017 9:39;3056;34.039871;-118.250038;3056;0;0;6158;Round Trip;Walk-up;2371;58;61;674;332;67;False;False;0;0
19883897;600;12/02/2017 17:53;12/02/2017 18:03;3031;34.04652;-118.237411;3040;0;0;5966;One Way;Monthly Pass;919;67;58;941;125;503;True;True;0;0
22235708;1020;15/03/2017 20:37;15/03/2017 20:54;3014;0;0;3064;0;0;5825;One Way;Walk-up;1002;37;39;902;207;981;True;False;0;
23030927;720;24/03/2017 19:09;24/03/2017 19:21;3065;34.063389;-118.23616;3062;0;0;6550;One Way;Walk-up;149;74;38;113;376;659;True;False;0;0
18787096;10860;28/01/2017 15:03;28/01/2017 18:04;3031;34.05088;-118.248253;3000;34.04113;-118.267982;6047;One Way;Walk-up;2162;26;28;1001;36;992;False;True;0;0
17509228;2160;08/01/2017 17:04;08/01/2017 17:40;3047;34.04211;-118.256187;3069;34.046612;-118.262733;5781;One Way;Walk-up;2155;15;77;1452;219;727;False;True;0;365
20263961;1500;17/02/2017 23:50;18/02/2017 0:15;3067;34.04554;-118.256668;3055;34.0406;-118.253838;5931;One Way;Walk-up;1271;50;14;701;86;678;True;True;0;30
19954355;14340;13/02/2017 16:56;13/02/2017 20:55;3058;34.05048;-118.254593;3000;34.05772;-118.24897;5771;One Way;Monthly Pass;539;62;44;1334;247;773;False;True;0;0
20751183;13560;25/02/2017 12:38;25/02/2017 16:24;3077;34.046822;-118.248352;3000;0;0;5978;One Way;Monthly Pass;87;40;22;1445;157;643;False;True;0;365
20170648;300;16/02/2017 19:13;16/02/2017 19:18;3007;34.048851;-118.246422;3031;0;0;6606;One Way;Monthly Pass;116;36;41;867;257;833;True;False;0;0
20744758;1020;25/02/2017 14:35;25/02/2017 14:52;3064;34.03746;-118.265381;3082;34.03746;-118.265381;6359;One Way;Monthly Pass;76;30;33;624;495;815;True;False;0;0
21040144;300;01/03/2017 12:16;01/03/2017 12:21;3064;34.044701;-118.252441;3076;34.05357;-118.266357;6228;One Way;Monthly Pass;22;87;31;868;213;733;False;False;0;30
20154399;600;16/02/2017 14:05;16/02/2017 14:15;3011;34.05661;-118.237213;3032;34.04681;-118.256981;5755;One Way;Walk-up;1604;98;71;676;78;824;False;False;0;0
19263749;86400;02/02/2017 14:08;03/02/2017 16:57;3075;34.060558;-118.238327;3000;34.047749;-118.243172;6308;One Way;Monthly Pass;302;69;76;731;57;981;True;True;0;0
18124962;300;18/01/2017 9:58;18/01/2017 10:03;3023;34.044701;-118.252441;3030;0;0;5976;One Way;Monthly Pass;1656;97;69;1243;475;638;False;False;0;0
22872936;1020;22/03/2017 20:19;22/03/2017 20:36;3035;34.039982;-118.266403;3014;34.05088;-118.248253;6482;One Way;Walk-up;1614;50;67;706;89;646;True;True;0;0
22021461;900;13/03/2017 13:09;13/03/2017 13:24;3027;34.045181;-118.250237;3027;34.044159;-118.251579;6342;Round Trip;Walk-up;36;25;68;726;295;596;False;True;0;0
22861693;2400;22/03/2017 17:13;22/03/2017 17:53;3076;34.035801;-118.23317;3030;0;0;5853;One Way;Walk-up;2033;81;55;1267;254;849;True;True;0;30
20911638;780;27/02/2017 18:53;27/02/2017 19:06;3005;34.039871;-118.250038;3054;0;0;6660;One Way;Monthly Pass;367;94;51;1294;22;533;False;False;0;
18789607;300;28/01/2017 19:25;28/01/2017 19:30;3067;34.05048;-118.254593;3075;34.044701;-118.252441;6175;One Way;Monthly Pass;1196;24;56;988;222;70;True;True;0;30
23643810;480;31/03/2017 18:58;31/03/2017 19:06;3028;34.035801;-118.23317;3064;0;0;5899;One Way;Flex Pass;1895;65;63;1117;389;909;False;False;23082;
18792397;240;28/01/2017 20:15;28/01/2017 20:19;3028;34.04681;-118.256981;3016;34.04652;-118.237411;6197;One Way;Monthly Pass;2013;15;34;1388;149;612;True;True;0;30
18012824;4800;16/01/2017 13:32;16/01/2017 14:52;3064;34.04681;-118.256981;3032;34.0406;-118.253838;6251;One Way;Walk-up;218;36;97;1114;94;736;False;False;0;30
20971229;660;28/02/2017 13:56;28/02/2017 14:07;3062;34.04113;-118.267982;3022;34.049889;-118.255882;5806;One Way;Monthly Pass;2048;65;95;797;91;912;False;False;0;0
15013615;300;03/12/2016 17:32;03/12/2016 17:37;3068;34.04211;-118.256187;3000;0;0;6685;One Way;Walk-up;209;67;70;705;38;544;True;True;0;30
17312400;480;05/01/2017 13:54;05/01/2017 14:02;3038;34.050911;-118.240967;3031;34.051941;-118.24353;6386;One Way;Walk-up;679;15;34;1085;369;829;True;True;0;30
23371578;600;28/03/2017 16:59;28/03/2017 17:09;3069;34.048401;-118.260948;3036;34.05661;-118.237213;6008;One Way;Flex Pass;1309;44;71;977;293;762;True;True;0;0
19416277;1440;05/02/2017 13:03;05/02/2017 13:27;3082;34.04998;-118.247162;3075;34.04998;-118.247162;6278;One Way;Walk-up;1087;65;20;906;268;542;True;True;0;0
21650621;360;09/03/2017 6:27;09/03/2017 6:33;3082;34.0406;-118.253838;3037;34.051941;-118.24353;5975;One Way;Monthly Pass;50;13;61;72;102;891;True;True;0;0
17943322;840;15/01/2017 10:00;15/01/2017 10:14;3027;34.04855;-118.259048;3048;34.039219;-118.236488;6183;One Way;Walk-up;587;87;51;65;204;959;True;True;0;30
22218996;540;15/03/2017 16:05;15/03/2017 16:14;3076;34.045181;-118.250237;3047;34.04211;-118.256187;5966;One Way;Monthly Pass;38;57;50;702;206;714;False;True;0;
21379774;540;05/03/2017 20:52;05/03/2017 21:01;3028;34.058319;-118.246094;3014;34.04681;-118.256981;6374;One Way;Walk-up;1716;57;79;1119;49;598;True;True;0;365
21688312;660;09/03/2017 17:55;09/03/2017 18:06;3049;34.058319;-118.246094;3082;34.052898;-118.241562;6476;One Way;Monthly Pass;2489;16;50;548;442;792;False;True;0;30
22538468;180;19/03/2017 1:40;19/03/2017 1:43;3064;34.04681;-118.256981;3031;34.049889;-118.255882;6143;One Way;Monthly Pass;1301;18;40;853;334;965;False;True;0;0
19429749;2340;05/02/2017 16:59;05/02/2017 17:38;3036;34.047749;-118.243172;3036;34.04607;-118.233093;6219;Round Trip;Walk-up;992;56;46;77;458;561;False;False;0;30
21519995;300;07/03/2017 15:03;07/03/2017 15:08;3075;34.0532;-118.250954;3038;0;0;6020;One Way;Monthly Pass;1665;11;34;821;376;993;False;False;22728;0
20760752;660;25/02/2017 19:01;25/02/2017 19:12;3024;34.046822;-118.248352;3074;34.044701;-118.252441;6150;One Way;Walk-up;308;11;86;1174;459;545;False;True;0;0
23002444;8400;24/03/2017 8:37;24/03/2017 10:57;3062;34.05088;-118.248253;3000;34.039188;-118.232529;6040;One Way;Monthly Pass;98;95;64;1452;303;533;True;False;0;365
19626359;600;08/02/2017 14:23;08/02/2017 14:33;3082;34.04652;-118.237411;3069;34.04211;-118.256187;6101;One Way;Walk-up;862;15;83;975;167;545;True;True;0;0
23444935;1020;29/03/2017 12:54;29/03/2017 13:11;3005;34.04652;-118.237411;3076;34.034801;-118.231277;6067;One Way;Walk-up;2051;19;12;917;163;836;False;True;0;30
17825396;720;13/01/2017 12:24;13/01/2017 12:36;3016;34.04998;-118.247162;3063;34.041691;-118.235352;5847;One Way;Walk-up;1272;87;44;556;443;787;True;True;0;0
17242868;960;04/01/2017 8:59;04/01/2017 9:15;3018;34.0406;-118.253838;3034;34.039982;-118.266403;5782;One Way;Monthly Pass;2422;66;97;1292;287;647;True;True;0;30
17423966;75060;06/01/2017 13:58;07/01/2017 10:49;3082;34.058319;-118.246094;3000;34.05661;-118.237213;6491;One Way;Walk-up;2999;88;98;981;228;696;True;False;0;0
19433162;180;05/02/2017 18:56;05/02/2017 18:59;3042;34.056969;-118.253593;3000;34.04652;-118.237411;5900;One Way;Flex Pass;203;91;99;1154;214;543;False;False;0;30
21335872;60;05/03/2017 8:33;05/03/2017 8:34;3075;34.04681;-118.256981;3075;34.044701;-118.252441;5987;Round Trip;Monthly Pass;931;68;56;872;68;831;True;False;0;30
21366220;86400;04/03/2017 15:37;05/03/2017 17:15;3082;34.039188;-118.232529;3000;34.039188;-118.232529;5745;One Way;Walk-up;2917;88;8;60;28;97;False;False;0;0
20961892;64440;27/02/2017 17:52;28/02/2017 11:46;3049;34.04211;-118.256187;3000;34.046822;-118.248352;5755;One Way;Monthly Pass;1637;82;54;778;361;514;False;False;0;30
17146374;480;02/01/2017 13:35;02/01/2017 13:43;3005;34.05772;-118.24897;3038;34.04417;-118.261169;6334;One Way;Walk-up;528;42;15;1225;135;542;False;True;0;0
21396292;60;06/03/2017 2:55;06/03/2017 2:56;3030;34.047749;-118.243172;3016;0;0;6135;One Way;Monthly Pass;2225;11;37;741;304;815;True;True;0;
17566292;540;09/01/2017 12:58;09/01/2017 13:07;3030;34.04652;-118.237411;3005;34.05088;-118.248253;5826;One Way;Monthly Pass;2986;22;80;532;198;554;False;True;0;0
21695673;840;09/03/2017 20:10;09/03/2017 20:24;3062;34.04855;-118.259048;3033;34.0406;-118.253838;5893;One Way;Walk-up;43;46;9;558;172;651;True;False;0;0
23548626;420;30/03/2017 17:09;30/03/2017 17:16;3019;34.052898;-118.241562;3063;34.049198;-118.252831;5850;One Way;Monthly Pass;1565;41;60;643;148;594;False;True;0;0
17646320;780;10/01/2017 17:46;10/01/2017 17:59;3014;34.043732;-118.260139;3037;34.042061;-118.263382;6681;One Way;Flex Pass;1086;94;45;1233;45;622;False;True;0;30
20904905;1620;27/02/2017 17:20;27/02/2017 17:47;3019;34.04652;-118.237411;3019;0;0;6446;Round Trip;Walk-up;53;14;56;1231;209;799;True;False;0;0
20751067;3240;25/02/2017 15:27;25/02/2017 16:21;3064;34.049301;-118.238808;3082;0;0;6487;One Way;Walk-up;2095;35;40;134;161;855;False;False;0;365
20304811;2520;18/02/2017 14:00;18/02/2017 14:42;3046;34.04211;-118.256187;3063;34.04211;-118.256187;5804;One Way;Walk-up;596;74;53;1377;298;59;False;False;0;30
20019721;1200;14/02/2017 18:21;14/02/2017 18:41;3047;34.04652;-118.237411;3058;0;0;6657;One Way;Flex Pass;524;68;81;1227;135;686;True;False;0;0
23108789;3360;25/03/2017 16:59;25/03/2017 17:55;3008;34.056969;-118.253593;3048;0;0;6053;One Way;Walk-up;2465;74;82;1381;111;781;True;True;0;30
22282602;420;16/03/2017 8:15;16/03/2017 8:22;3076;34.04855;-118.259048;3081;34.046822;-118.248352;5966;One Way;Monthly Pass;1189;22;35;1065;199;863;True;True;0;0
20610174;1860;23/02/2017 13:01;23/02/2017 13:32;3062;34.051941;-118.24353;3062;34.052898;-118.241562;6248;Round Trip;Walk-up;2483;65;24;1349;38;889;False;False;0;30
18853812;1380;29/01/2017 16:47;29/01/2017 17:10;3068;34.051941;-118.24353;3018;34.04855;-118.259048;6334;One Way;Walk-up;566;75;28;1491;229;677;False;True;0;30
18017912;660;16/01/2017 16:41;16/01/2017 16:52;3042;34.047749;-118.243172;3014;34.040989;-118.255798;6008;One Way;Walk-up;638;22;51;1108;122;772;True;False;0;0
18319071;720;21/01/2017 8:58;21/01/2017 9:10;3022;34.038609;-118.260857;3014;34.049198;-118.252831;5802;One Way;Walk-up;336;18;65;82;46;622;True;False;0;30
21376229;60;05/03/2017 20:00;05/03/2017 20:01;3082;34.05661;-118.237213;3042;34.034801;-118.231277;6063;One Way;Monthly Pass;2991;24;20;1363;64;559;False;False;0;365
21296649;1200;04/03/2017 20:06;04/03/2017 20:26;3034;34.038609;-118.260857;3022;34.038609;-118.260857;6494;One Way;Walk-up;867;75;73;1488;459;691;False;True;0;0
19097112;12000;01/02/2017 15:30;01/02/2017 18:50;3051;34.04681;-118.256981;3000;34.04652;-118.237411;6390;One Way;Walk-up;36;80;37;117;238;627;True;True;0;0
17355026;300;06/01/2017 8:20;06/01/2017 8:25;3049;34.05302;-118.247948;3007;34.049198;-118.252831;6192;One Way;Monthly Pass;2391;82;29;1477;408;826;False;False;0;0
22195342;8520;15/03/2017 8:14;15/03/2017 10:36;3062;34.039982;-118.266403;3000;34.035801;-118.23317;6451;One Way;Monthly Pass;337;68;92;945;123;754;True;True;0;365
23433306;480;29/03/2017 9:59;29/03/2017 10:07;3034;34.046612;-118.262733;3032;34.041691;-118.235352;6585;One Way;Monthly Pass;1222;37;40;115;241;628;False;False;0;0
21865961;480;11/03/2017 19:29;11/03/2017 19:37;3069;34.0406;-118.253838;3048;34.031891;-118.250183;6005;One Way;Monthly Pass;601;87;13;127;176;851;False;True;0;30
22753173;600;21/03/2017 8:52;21/03/2017 9:02;3068;34.047749;-118.243172;3076;34.047749;-118.243172;6230;One Way;Walk-up;2047;20;58;721;52;759;True;False;0;0
22847221;540;22/03/2017 13:48;22/03/2017 13:57;3052;34.0532;-118.250954;3033;34.043732;-118.260139;4728;One Way;Monthly Pass;2365;34;94;949;126;975;False;False;0;0
20376747;55080;19/02/2017 0:39;19/02/2017 15:57;3065;34.049301;-118.238808;3000;34.05661;-118.237213;5925;One Way;Walk-up;132;42;36;575;282;977;True;False;0;0
22392864;2940;17/03/2017 11:39;17/03/2017 12:28;3036;34.04607;-118.233093;3048;34.05661;-118.237213;6250;One Way;Walk-up;1635;63;20;826;152;774;False;True;0;0
20882295;1320;27/02/2017 10:26;27/02/2017 10:48;3037;34.04652;-118.237411;3033;34.049301;-118.238808;5943;One Way;Walk-up;1818;46;53;1125;136;832;False;False;0;30
17623802;840;10/01/2017 8:51;10/01/2017 9:05;3006;34.042061;-118.263382;3082;34.04607;-118.233093;6444;One Way;Monthly Pass;892;62;41;1147;438;515;True;False;0;0
22680371;480;20/03/2017 14:03;20/03/2017 14:11;3007;34.045422;-118.253517;3005;0;0;5772;One Way;Flex Pass;2205;46;69;918;95;777;False;False;0;0
22105627;720;14/03/2017 10:55;14/03/2017 11:07;3067;34.056969;-118.253593;3037;34.05048;-118.254593;6580;One Way;Monthly Pass;2275;59;97;896;328;82;False;False;0;30
19170233;480;02/02/2017 15:23;02/02/2017 15:31;3031;34.047749;-118.243172;3082;0;0;5872;One Way;Monthly Pass;2625;21;34;982;265;685;False;False;0;
20019761;1560;14/02/2017 17:47;14/02/2017 18:13;3005;34.042061;-118.263382;3014;34.049889;-118.255882;5841;One Way;Monthly Pass;2968;13;97;1479;312;543;False;True;0;30
21355587;5700;05/03/2017 12:25;05/03/2017 14:00;3014;34.05088;-118.248253;3000;34.041691;-118.235352;6585;One Way;Monthly Pass;2291;37;28;676;389;753;True;True;0;30
21850311;1920;11/03/2017 15:03;11/03/2017 15:35;3048;34.0532;-118.250954;3048;34.0406;-118.253838;6110;Round Trip;Walk-up;2505;51;49;1172;315;787;True;False;0;0
23452957;11220;29/03/2017 12:31;29/03/2017 15:38;3063;34.051102;-118.264557;3000;34.040989;-118.255798;6626;One Way;Walk-up;272;78;13;853;225;779;False;True;0;30
22314572;540;16/03/2017 16:30;16/03/2017 16:39;3068;34.060558;-118.238327;3075;0;0;6293;One Way;Monthly Pass;215;94;90;1198;244;836;False;False;0;0
19322647;720;04/02/2017 9:01;04/02/2017 9:13;3030;34.039188;-118.232529;3058;34.041691;-118.235352;5750;One Way;Monthly Pass;586;51;44;896;359;99;False;True;0;0
18285719;3480;20/01/2017 19:49;20/01/2017 20:47;3064;34.04855;-118.259048;3067;0;0;5855;One Way;Monthly Pass;1951;36;23;1435;22;983;False;True;23078;
22183892;300;15/03/2017 7:41;15/03/2017 7:46;3067;34.034801;-118.231277;3005;34.040989;-118.255798;6107;One Way;Walk-up;425;93;86;1214;142;539;True;True;0;0
18341565;1320;21/01/2017 16:40;21/01/2017 17:02;3069;34.04554;-118.256668;3065;34.04652;-118.237411;6018;One Way;Walk-up;747;96;72;646;346;557;False;False;0;30
17878965;240;14/01/2017 9:27;14/01/2017 9:31;3055;34.05048;-118.254593;3063;34.04855;-118.259048;5981;One Way;Monthly Pass;2677;48;66;1125;143;99;False;False;0;365
20148168;420;16/02/2017 12:25;16/02/2017 12:32;3019;34.045181;-118.250237;3000;34.034801;-118.231277;6619;One Way;Monthly Pass;2465;83;63;1131;29;964;False;False;0;30
15618634;47760;10/12/2016 1:37;10/12/2016 14:53;3067;34.044701;-118.252441;3000;34.04652;-118.237411;6478;One Way;Walk-up;273;26;8;1406;182;991;True;False;0;30
17832971;600;13/01/2017 15:12;13/01/2017 15:22;3030;34.04855;-118.259048;3023;34.05661;-118.237213;6216;One Way;Monthly Pass;453;33;70;1439;109;70;False;False;0;30
19813445;1080;11/02/2017 14:40;11/02/2017 14:58;3082;34.05661;-118.237213;3000;0;0;6446;One Way;Monthly Pass;32;19;17;902;21;602;False;True;0;30
19881211;600;12/02/2017 17:24;12/02/2017 17:34;3058;34.041691;-118.235352;3082;34.041691;-118.235352;6286;One Way;Walk-up;1941;49;6;1175;183;876;True;False;0;0
23391993;840;28/03/2017 22:14;28/03/2017 22:28;3038;34.049198;-118.252831;3006;0;0;6540;One Way;Monthly Pass;539;47;37;903;424;725;False;True;0;0
18372327;240;22/01/2017 3:20;22/01/2017 3:24;3005;34.0532;-118.250954;3031;34.04211;-118.256187;6385;One Way;Monthly Pass;1445;58;35;1291;208;628;False;False;0;30
